ObservatoryID,UnitID,EventID,Filename,Filetype,PlateNumber,Position,Download URL
Svalbard,S1,ARMS_Svalbard_S1_20180706_20190806,5520247,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b5360ed2-6ff0-4f2e-af62-f42e9e58e6e5.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200210,5519561,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/4c964d26-5533-4170-acdc-24f845a39f2f.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20211012,5525913,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/2b90eeef-cf8c-4721-8d83-de4a97235140.jpg
Eilat,NR2,ARMS_Eilat_NR2_20181017_20200524,3551175,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/13c0fa00-cecd-4ebf-b4ae-0cccceeb60c0.jpg
Koster,VH1,ARMS_Koster_VH1_20190527_20200716,3568837,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/f6a0da55-9faf-4e27-a57c-efaa6b6cf1a3.jpg
Eilat,NR2,ARMS_Eilat_NR2_20181017_20200524,3553803,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/34977fb9-331e-4a06-88e0-23e0760233d0.jpg
Svalbard,S1B,ARMS_Svalbard_S1B_20200806_20220731,6813031,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/8a1abf63-14b1-4d19-9a93-dc0f653057e3.jpg
Gdynia,GDY1,ARMS_Gdynia_GDY1_20190619_20191029,3456285,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/5d1e77f6-b6d4-4e01-9c1b-544b6b83da23.jpg
Koster,VH3,ARMS_Koster_VH3_20180418_20190527,3452748,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/1a7ca16d-cddd-47e8-87b7-bcf0a4fd0faa.jpg
Getxo,G3,ARMS_Getxo_G3_20200624_20201103,3570214,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/df4bf23f-1663-414a-8aa7-83c87ad59a91.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200618,5525346,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/1bd5387c-5475-434d-9058-7f29b8d06995.jpg
Crete,2UBPC,ARMS_Crete_2UBPC_20190924_20201211,5525997,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/bef93a5c-f2ae-4690-a4e9-6116b8678a15.jpg
Svalbard,S2,ARMS_Svalbard_S2_20180708_20190805,5520282,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/5208ebd9-83dd-492a-a7d3-874427e61dfd.jpg
Svalbard,S1B,ARMS_Svalbard_S1B_20200806_20220731,6813059,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/af74be14-b735-4c02-bae6-4e6e29aa2402.jpg
Plymouth,MBA1C,ARMS_Plymouth_MBA1C_20200717_20200923,3567876,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/186db123-538c-40c3-8a42-be71ccdb2467.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566786,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/44aa638c-a7bd-4f05-9d77-0ba59016ba79.jpg
Koster,VH1,ARMS_Koster_VH1_20180418_20190527,3452628,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6d09f2d1-37a7-4041-a0a1-6029363610c7.jpg
Koster,VH1,ARMS_Koster_VH1_20190527_20200716,3568835,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/bbb4cfb0-248c-4bc4-b9f8-0027d7c1732b.jpg
Koster,VH1,ARMS_Koster_VH1_20190527_20200716,3568828,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/f2ce3abd-2832-41fe-8afe-42a92cf4ab09.jpg
Eilat,NR2,ARMS_Eilat_NR2_20181017_20200524,3551177,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d10a97da-e5ea-4568-8e03-f9fe1269e2c9.jpg
Koster,VH1,ARMS_Koster_VH1_20210608_20220608,6823959,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/41d4f45c-8c09-43c0-a3f1-c90de7de514e.jpeg
BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818,3457294,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/dc2602ea-95ea-49ed-9bd9-e799b2aa59b9.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20211012,5525841,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d302e1da-2695-4441-9f35-4132f09eab3b.jpg
Svalbard,S1,ARMS_Svalbard_S1_20180706_20190806,5520157,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/c3990a7b-eace-4fdd-afb2-1ebe5f5a562b.jpg
Gdynia,GDY1,ARMS_Gdynia_GDY1_20180813_20191029,3456204,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/bfecc246-812d-4e05-b2db-86085608f878.jpg
Getxo,G2,ARMS_Getxo_G2_20190624_20191016,3475173,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/748121b5-d1f3-4fad-8fa7-901bb01039fb.jpg
BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818,3457094,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/7f6b12b8-304d-496f-be1f-54b6a604c70f.jpg
Eilat,NR2,ARMS_Eilat_NR2_20181017_20200524,3551316,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/677c42c0-2c1a-4ac5-9331-52200fdb96ca.jpg
GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118,3475869,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3e5171cc-365d-40ce-8223-e5fd5e8edf05.jpg
SWC,Marstrand2,ARMS_SWC_Marstrand2_20200228_20200527,3569037,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/27f078ee-30db-4679-b6c8-b0651fc5e094.jpg
Getxo,G2,ARMS_Getxo_G2_20200624_20201103,3570060,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d54aed4e-87e3-40c0-9d49-c7d3eb46be41.jpg
Bodo,GStraM,ARMS_Bodo_GStraM_20190621_20201207,4830713,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6428169f-d570-4419-aae3-f92d8c5cabaf.jpg
Getxo,G3,ARMS_Getxo_G3_20200624_20201103,3570236,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/caf5c1d7-a1d4-49f3-9db7-98f47dfca082.jpg
BelgiumCoast,BirkenfelsA,ARMS_BelgiumCoast_BirkenfelsA_20200617_20210309,5575131,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/4cc59bb2-4b48-4c83-a913-a1edef54cfa7.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200210,5519496,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/01f4352d-19f4-4234-8b29-e6a0f3d997cf.jpg
Eilat,Katza1,ARMS_Eilat_Katza1_20181024_20200706,3553984,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/071414c1-3288-4385-9178-1330647c4c5e.jpg
Getxo,G1,ARMS_Getxo_G1_20200624_20201103,3569860,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/5fc187dd-3e9e-4f4c-b54c-c8390d0dc2fe.jpg
Svalbard,S1,ARMS_Svalbard_S1_20180706_20190806,5520250,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/c4e7e99d-c56b-4736-b436-c2fd6f7e174b.jpg
BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818,3457229,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6f12a8d8-6b9c-4608-aa7e-627184decc2e.jpg
Eilat,Katza1,ARMS_Eilat_Katza1_20181024_20200706,3554048,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6a78a366-64be-45bd-b863-d963de254ae1.jpg
Gdynia,GDY1,ARMS_Gdynia_GDY1_20190619_20191029,3456261,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9553c88a-d6d2-46e4-800e-b15ce7ece668.jpg
Svalbard,S1C,ARMS_Svalbard_S1C_20200806_20220803,6813530,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/0fa7be5c-4ded-4b28-bbec-71d0082c4884.jpg
Svalbard,S2,ARMS_Svalbard_S2_20190805_20200801,3566934,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/0429bbf2-1ba7-479d-a15b-f0492f2ec1e4.jpg
SWC,Helsingborg2,ARMS_SWC_Helsingborg2_20200305_20200604,3569101,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a2312592-a3c3-4311-825b-e2c884c2af2b.jpg
Plymouth,MBA1C,ARMS_Plymouth_MBA1C_20200717_20200923,3567867,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/eef024ac-1c27-4e1a-ba95-b01b922cbbdc.jpg
Eilat,Katza1,ARMS_Eilat_Katza1_20181024_20200706,3553878,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/f513f1c1-99d3-47bb-87c7-3dce01d95be6.jpg
TZS,Angbat,ARMS_TZS_Angbat_20180711_20181106,3483926,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/c4d78878-cccc-4dbd-a37c-d88d8244abaa.jpg
Svalbard,S2,ARMS_Svalbard_S2_20180708_20190805,5520332,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/87f602ed-aca5-492c-bd5d-a6836a6f81ea.jpg
Vigo,TorallaB,ARMS_Vigo_TorallaB_20190625_20191014,3456783,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/502de36b-ecd5-40a2-9def-c8791bdbab15.jpg
Gdynia,GDY1,ARMS_Gdynia_GDY1_20180813_20191029,3456183,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/37c11176-3536-4e37-8fdc-45f51419a844.jpg
Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128,3453345,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/c2368844-bbfd-4f28-9aa0-1d3fbbb08bc3.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20211012,5525821,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/506a33b3-6630-4e82-9e7f-540db9f06115.jpg
Crete,2UBPC,ARMS_Crete_2UBPC_20201120_20220901,6818780,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/15b40fb6-ba64-4256-b9cf-cc8b82c24c2d.jpg
Roscoff,MarBloR1,ARMS_Roscoff_MarBloR1_20190612_20190916,3456027,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/1cf20a55-2d59-4a7c-b366-4deb6d98e5bb.jpg
Laeso,Laeso1,ARMS_Laeso_Laeso1_20190819_20200811,3555050,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/7e24cc56-6b96-4fd4-8a66-7ff8a93766bd.jpg
Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128,3453312,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/71fe9709-b882-4360-abf3-9942ce0faa89.jpg
TZS,Angbat,ARMS_TZS_Angbat_20200608_20201117,3574285,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d228e574-07f3-4d8c-8f27-c45735079389.jpg
Plymouth,MBA2,ARMS_Plymouth_MBA2_20180701_20181001,3454283,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3059fd29-ead9-48e6-aeb6-64926351a16d.jpg
Svalbard,S1A,ARMS_Svalbard_S1A_20200805_20220729,6811723,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d2793b26-4e3d-412c-9d49-6514727ebfe4.jpg
Vigo,TorallaA,ARMS_Vigo_TorallaA_20180607_20180924,3456760,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/379d56b4-32ab-472f-826c-fc749fd2310c.jpg
Getxo,G2,ARMS_Getxo_G2_20200624_20201103,3569960,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/4f5f3ed4-7279-49ed-85a6-d6e034597e22.jpg
Svalbard,S1C,ARMS_Svalbard_S1C_20200806_20220803,6813498,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/c92ccf4f-3c16-4f42-ba0c-d14abd07c753.jpg
Svalbard,S2,ARMS_Svalbard_S2_20180708_20190805,5520320,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a07f115f-e232-459a-8203-405d1d96eca5.jpg
GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118,3475932,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a2e505d3-2ce7-4d6c-9598-81aa7d446a1f.jpg
Getxo,G3,ARMS_Getxo_G3_20200624_20201103,3570356,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9149005e-8c64-4257-aa4d-ade833410993.jpg
Eilat,Katza2,ARMS_Eilat_Katza2_20181024_20200803,3553323,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3062cc43-bf24-421f-b579-c655b66cdd9d.jpg
BelgiumCoast,AJJC81,ARMS_BelgiumCoast_AJJC81_20200506_20201012,3574074,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/de0cd2a4-1651-44c2-827c-ad9bffe4b854.jpg
SWC,Varberg1,ARMS_SWC_Varberg1_20200213_20200603,3569161,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d0f66b42-5fd9-4126-8309-50ef09be1ef3.jpg
Svalbard,S1A,ARMS_Svalbard_S1A_20200805_20220729,6811693,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/2e2bc8cf-9b7e-424d-babf-4a2f7084c3af.jpg
Gdynia,GDY1,ARMS_Gdynia_GDY1_20180813_20191029,3456235,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/7fbc3e44-4c76-42ab-9715-4094da3a8348.jpg
Eilat,Katza2,ARMS_Eilat_Katza2_20181024_20200803,3553402,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/74ab45c4-308d-4b7b-9d87-577628529ec0.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200618,5525311,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/683f388d-8705-4bdf-a165-ac6da045ddc8.jpg
Koster,VH1,ARMS_Koster_VH1_20180418_20190527,3452680,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6478438f-9788-4fc2-8609-70a5f1134feb.jpg
BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818,3457103,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/eb9fe614-6509-4f56-81aa-29af2bfe750d.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20191011,3453544,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/161ca790-4ed7-436a-8d27-fce01456e29e.jpg
Plymouth,MBA1C,ARMS_Plymouth_MBA1C_20190716_20190920,3454355,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a0b1bf84-47c5-48ce-8270-d9c91721f84f.jpg
Getxo,G2,ARMS_Getxo_G2_20190624_20191016,3475523,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/01890e83-f2ce-4230-bfce-c760112736d5.jpg
Svalbard,S1B,ARMS_Svalbard_S1B_20200806_20220731,6813068,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/8489ee6d-9cb9-43dc-b84d-a75c80830ab9.jpg
Eilat,Katza2,ARMS_Eilat_Katza2_20181024_20200803,3553385,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/929e012d-6073-481e-b1e4-78facca69963.jpg
Getxo,G3,ARMS_Getxo_G3_20190624_20191016,3475358,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d15e8ce9-fc8e-4070-9a04-2785de86b156.jpg
Eilat,NR2,ARMS_Eilat_NR2_20181017_20200524,3551171,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/aa1e75ac-a360-4638-9c3a-90fe5ef9b797.jpg
SWC,Varberg2,ARMS_SWC_Varberg2_20200213_20200603,3569185,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b19204e0-3747-41d6-8585-d97a16911927.jpg
Koster,VH3,ARMS_Koster_VH3_20180418_20190527,3452740,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/fd3960bc-d063-4407-86c2-0eabae7dbd17.jpg
Getxo,G1,ARMS_Getxo_G1_20190624_20191016,3475148,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/013c26e8-c5ca-49ba-8cb1-b4e6a7bc56a3.jpg
Getxo,G2,ARMS_Getxo_G2_20200624_20201103,3570011,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d6b616a8-b67e-48b4-88da-5baddb5a6843.jpg
Koster,VH3,ARMS_Koster_VH3_20210608_20220609,6823994,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d5649a8d-e7a3-4597-936b-8e4444a84518.jpeg
Eilat,NR2,ARMS_Eilat_NR2_20181017_20200524,3551235,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e5465c80-33a1-43c4-9e8e-df497b09874e.jpg
TZS,Angbat,ARMS_TZS_Angbat_20210608_20211124,6273506,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/ee8df611-711b-4d48-af5b-321bcdb6a7e1.jpg
Crete,2UBPC,ARMS_Crete_2UBPC_20201120_20220901,6818771,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/68d55bad-414d-4470-b657-4cc738483b90.jpg
Getxo,G3,ARMS_Getxo_G3_20200624_20201103,3570359,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d0ca88e5-a7e0-41f5-aceb-971c517e0f91.jpg
Koster,VH3,ARMS_Koster_VH3_20180418_20190527,3452721,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/8c7a853d-53fe-4630-9c5b-211645064229.jpg
Crete,2UBPC,ARMS_Crete_2UBPC_20201120_20220901,6818775,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/ce2c9935-8f68-4068-8a8f-5e78b9fa8824.jpg
Svalbard,S1B,ARMS_Svalbard_S1B_20200806_20220731,6813021,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/03e646d0-d1ec-44cf-a6cc-33ed2ec386c7.jpg
Svalbard,S1,ARMS_Svalbard_S1_20180706_20190806,5520221,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e4211fa0-9514-4e59-a96a-b4c9ac41eb93.jpg
Svalbard,S2,ARMS_Svalbard_S2_20180708_20190805,5520268,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b8639a76-1ab3-4c37-adcb-c87a4542ed1b.jpg
Svalbard,S1B,ARMS_Svalbard_S1B_20200806_20220731,6812980,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/60832cb7-bc07-40d5-91ef-5020a69a6b23.jpg
Bodo,GStraB,ARMS_Bodo_GStraB_20190621_20201207,4830753,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/dfe06033-2a9f-4d0a-a746-e5af8366f051.jpg
Getxo,G3,ARMS_Getxo_G3_20190624_20191016,3475301,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/4dd27f7c-8652-4977-9f2b-0ee46b98d637.jpg
Limfjord,Red2,ARMS_Limfjord_Red2_20190618_20191029,3452970,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9a2e4894-b794-4f9e-a857-a6c7269c1048.jpg
Eilat,NR1,ARMS_Eilat_NR1_20181017_20200204,3557106,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6ff15132-85ce-40fe-8af0-e3ea277593b4.jpg
Getxo,G2,ARMS_Getxo_G2_20200624_20201103,3569972,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e55772a6-0a01-4e3c-8be9-dc2e29ed42d2.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20210122,5525539,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9b289bcc-dc81-43b4-b539-59fbe878cded.jpg
BelgiumCoast,AJJC81,ARMS_BelgiumCoast_AJJC81_20200506_20201012,3574095,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/4f3aadf5-3831-4afd-82b8-8f2c9b60e0fe.jpg
Eilat,Katza2,ARMS_Eilat_Katza2_20181024_20200803,3553373,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/53e219ef-3fc7-462d-9734-6b701c8a320a.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200210,5519566,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/12cf3d65-752b-4afa-b780-6224a05e9964.jpg
GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118,3475803,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/37076b83-94f4-4604-980e-bc6d4686795a.jpg
Eilat,Katza2,ARMS_Eilat_Katza2_20181024_20200803,3553491,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/fa9bda34-a3ca-400e-93b5-7ea9844993d6.jpg
BelgiumCoast,AJJBC89,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,5266244,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/f54d4051-26a9-40c3-9c41-74fadb18497f.jpg
Eilat,NR2,ARMS_Eilat_NR2_20181017_20200524,3551279,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b8f401de-060b-4519-b357-bac12995f437.jpg
Laeso,Laeso3,ARMS_Laeso_Laeso3_20190819_20200811,3555196,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/7c6e29d4-0a11-4e60-87f6-7d50834aecf7.jpg
Crete,2UBPC,ARMS_Crete_2UBPC_20201120_20220901,6818883,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6d5054c7-5675-42f8-96cb-efa8bc734d99.jpg
TZS,Spikarna,ARMS_TZS_Spikarna_20180711_20181107,3483877,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/816bbe26-0bb1-4e32-abf9-d0994ccf6e1e.jpg
Getxo,G2,ARMS_Getxo_G2_20200624_20201103,3570034,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/81f4f918-ff4e-4c87-8800-4dada9cee01f.jpg
Svalbard,S2,ARMS_Svalbard_S2_20190805_20200801,3567059,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/fe59c73a-7338-40f0-83ac-b6e5a82b52be.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20211012,5525927,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/20b1ad9d-6a26-474c-894a-80cfad984dce.jpg
Getxo,G1,ARMS_Getxo_G1_20190624_20191016,3475656,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e2bf5c1d-5b7d-4190-8f89-328dbcc59217.jpg
Eilat,NR1,ARMS_Eilat_NR1_20181017_20200204,3557016,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/c6e52295-e630-479f-9fcc-3077140caa07.jpg
Svalbard,S1B,ARMS_Svalbard_S1B_20200806_20220731,6813107,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/4ce3ec8a-4850-4309-91f2-561c72c2c62e.jpg
SWC,Gbg1,ARMS_SWC_Gbg1_20200206_20200520,3463443,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/60d47911-3c50-4183-b868-5dc8d9d16e39.jpg
Limfjord,Green33,ARMS_Limfjord_Green33_20190618_20191029,3452916,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/1a403ee9-ab5d-4b67-a2f0-929967b62737.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200618,5525295,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6f400066-80e9-42c3-ab0a-86e8ed2ede05.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200210,5519625,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3e923cb1-2cbb-426e-a15e-e5d57727fed8.jpg
Svalbard,S1,ARMS_Svalbard_S1_20180706_20190806,5520218,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/ce70895e-c655-4055-9a53-db1483c1d707.jpg
Bodo,GStraB,ARMS_Bodo_GStraB_20190621_20201207,4830743,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6919133d-db23-4d69-a001-30537c680e0d.jpg
BelgiumCoast,AJJC86,ARMS_BelgiumCoast_AJJC86_20200506_20201012,3574114,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/ebdc6758-5ed6-4a4b-9ba1-fc6772852ae0.jpg
Svalbard,S2,ARMS_Svalbard_S2_20190805_20200801,3567035,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/c1722da2-9567-4618-8046-a7e86d0b448b.jpg
Svalbard,S2,ARMS_Svalbard_S2_20190805_20200801,3567125,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3420e4df-8e5c-4fd2-8a0e-f976c28ba45f.jpg
Vigo,TorallaA,ARMS_Vigo_TorallaA_20180607_20180924,3452250,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/70c8abc0-1084-4501-8a29-b6a54d3b8c3e.png
Getxo,G3,ARMS_Getxo_G3_20200624_20201103,3570122,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/f26b7f9b-0129-4ca1-9cca-65a3f4d32cf7.jpg
Crete,2UBPC,ARMS_Crete_2UBPC_20201120_20220901,6818673,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/09aa4651-4c69-4774-9ce2-77d3972465a7.jpg
Getxo,G2,ARMS_Getxo_G2_20200624_20201103,3569939,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/471d50bf-5ee7-4a95-9620-55c6cb3f54e5.jpg
